osgb4000000074722562,http://data.ordnancesurvey.co.uk/id/4000000074722562,Coire na Feinne,,,,landform,Cirque Or Hollow,202333,808953,3000,30000,202083,808703,202583,809203,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074595258,http://data.ordnancesurvey.co.uk/id/4000000074595258,An Caorann Beag,,,,landform,Valley,207195,813197,12000,800000,206612,812271,207777,814169,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074605067,http://data.ordnancesurvey.co.uk/id/4000000074605067,Sàileag,,,,landform,Hill Or Mountain,201772,814826,1000,300000,201522,814576,202022,815076,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074734031,http://data.ordnancesurvey.co.uk/id/4000000074734031,Coille a' Chait,,,,landcover,Other Landcover,211065,811772,11000,1300000,210593,810763,211538,812531,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608856,http://data.ordnancesurvey.co.uk/id/4000000074608856,Meall Odhar,,,,landform,Hill Or Mountain,217576,806678,1000,300000,217326,806428,217826,806928,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074725766,http://data.ordnancesurvey.co.uk/id/4000000074725766,Coire Rèidh,,,,landform,Valley,201066,811399,9000,800000,200484,810984,201828,811814,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074585918,http://data.ordnancesurvey.co.uk/id/4000000074585918,Kintail,,,,landform,Hill Or Mountain Ranges,201455,816814,102000,3000000,193149,811061,208890,822567,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074636301,http://data.ordnancesurvey.co.uk/id/4000000074636301,Doire Charnach,,,,landcover,Woodland Or Forest,213424,819986,13000,400000,212287,819006,214348,820966,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722357,http://data.ordnancesurvey.co.uk/id/4000000074722357,Coirean an Eich Bhric,,,,landform,Valley,208742,808221,3000,800000,208493,807950,208993,808464,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074800963,http://data.ordnancesurvey.co.uk/id/4000000074800963,Lochan Torr a' Gharbh-uillt,,,,hydrography,Inland Water,216724,801966,2000,500000,216483,801716,216983,802216,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722517,http://data.ordnancesurvey.co.uk/id/4000000074722517,Coire an Athair,,,,landform,Cirque Or Hollow,206767,817084,4000,30000,206449,816835,207073,817335,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074717441,http://data.ordnancesurvey.co.uk/id/4000000074717441,Coire Odhar,,,,landform,Cirque Or Hollow,208821,816822,7000,30000,208261,816509,209408,817136,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722318,http://data.ordnancesurvey.co.uk/id/4000000074722318,Gleann Fada,,,,landform,Valley,217385,816608,10000,800000,216237,815846,217754,817369,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074715953,http://data.ordnancesurvey.co.uk/id/4000000074715953,Coire an Lochain,,,,landform,Cirque Or Hollow,201307,810519,6000,30000,200868,810167,201746,810879,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608021,http://data.ordnancesurvey.co.uk/id/4000000074608021,Meall Coire Each,,,,landform,Hill Or Mountain,218141,800267,1000,300000,217891,800017,218391,800517,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074801243,http://data.ordnancesurvey.co.uk/id/4000000074801243,Loch Loyne,,,,hydrography,Inland Water,215338,804708,63000,500000,210481,804173,220196,808121,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608861,http://data.ordnancesurvey.co.uk/id/4000000074608861,Creag Lundie,,,,landform,Hill Or Mountain,215175,810996,1000,300000,214925,810746,215425,811246,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074635020,http://data.ordnancesurvey.co.uk/id/4000000074635020,Doire Mhòr,,,,landcover,Woodland Or Forest,219931,809369,5000,400000,219486,809007,220311,809730,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588932,http://data.ordnancesurvey.co.uk/id/4000000074588932,Eilean na Cloinne,,,,landform,Island,218950,801540,1000,800000,218701,801294,219201,801794,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074622701,http://data.ordnancesurvey.co.uk/id/4000000074622701,Sgùrr a' Dubh Doire,,,,landform,Hill Or Mountain,203470,818546,1000,300000,203220,818296,203720,818796,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074730856,http://data.ordnancesurvey.co.uk/id/4000000074730856,Glenaffric Forest,,,,landcover,Other Landcover,209410,819675,98000,1300000,203177,813341,218194,826010,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602959,http://data.ordnancesurvey.co.uk/id/4000000074602959,Creag Liathtais,,,,landform,Hill Or Mountain,209155,806318,1000,300000,208905,806068,209405,806568,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722362,http://data.ordnancesurvey.co.uk/id/4000000074722362,Coire na Cràileig,,,,landform,Cirque Or Hollow,209840,816021,5000,30000,209475,815660,210198,816382,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074595910,http://data.ordnancesurvey.co.uk/id/4000000074595910,Coille Mhorgil,,,,landcover,Woodland Or Forest,210380,801270,2000,400000,210215,801020,210715,801520,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074650752,http://data.ordnancesurvey.co.uk/id/4000000074650752,Doire Bharroin,,,,landcover,Woodland Or Forest,219642,813756,2000,400000,219350,813506,219850,814006,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721959,http://data.ordnancesurvey.co.uk/id/4000000074721959,Coire Mhic-Tire,,,,landform,Cirque Or Hollow,202145,814131,2000,30000,201893,813881,202393,814381,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722313,http://data.ordnancesurvey.co.uk/id/4000000074722313,Coire Mhèil,,,,landform,Cirque Or Hollow,204307,803922,4000,30000,203974,803651,204641,804193,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603810,http://data.ordnancesurvey.co.uk/id/4000000074603810,Sgùrr nan Conbhairean,,,,landform,Hill Or Mountain,212971,813884,1000,300000,212721,813634,213221,814134,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074596167,http://data.ordnancesurvey.co.uk/id/4000000074596167,Coire Gorm,,,,landform,Cirque Or Hollow,217125,818364,4000,30000,216843,818114,217414,818614,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074592181,http://data.ordnancesurvey.co.uk/id/4000000074592181,Beinn an Iomaire,,,,landform,Hill Or Mountain,216159,816474,1000,300000,215909,816224,216409,816724,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074739247,http://data.ordnancesurvey.co.uk/id/4000000074739247,Coire Odhar,,,,landform,Valley,208609,806561,5000,800000,208374,806253,209188,806869,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074593384,http://data.ordnancesurvey.co.uk/id/4000000074593384,Coire a' Chait,,,,landform,Cirque Or Hollow,210905,813878,5000,30000,210486,813532,211321,814223,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602536,http://data.ordnancesurvey.co.uk/id/4000000074602536,Meall a' Choire Lèith,,,,landform,Hill Or Mountain,201378,801206,1000,300000,201128,800956,201628,801456,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603386,http://data.ordnancesurvey.co.uk/id/4000000074603386,Sgùrr an Doire Leathain,,,,landform,Hill Or Mountain,201523,809890,1000,300000,201273,809640,201773,810140,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603814,http://data.ordnancesurvey.co.uk/id/4000000074603814,Carn nan Coireachan Cruaidh,,,,landform,Hill Or Mountain,218591,817898,1000,300000,218341,817648,218841,818148,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074614331,http://data.ordnancesurvey.co.uk/id/4000000074614331,Eilean Dubh,,,,landform,Island,210487,801066,3000,800000,210202,800816,210703,801316,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722226,http://data.ordnancesurvey.co.uk/id/4000000074722226,Coire Bodach nan Gobhar,,,,landform,Cirque Or Hollow,214178,813014,3000,30000,213928,812764,214428,813264,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721910,http://data.ordnancesurvey.co.uk/id/4000000074721910,Coire na Doire Duibhe,,,,landform,Cirque Or Hollow,205314,809510,3000,30000,205055,809260,205572,809760,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074594692,http://data.ordnancesurvey.co.uk/id/4000000074594692,Garbh Choire Mòr,,,,landform,Cirque Or Hollow,204129,805852,5000,30000,203774,805560,204494,806143,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074592038,http://data.ordnancesurvey.co.uk/id/4000000074592038,Sròn na Breun-Leitire,,,,landform,Hill Or Mountain,203624,806255,1000,300000,203374,806005,203874,806505,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074592077,http://data.ordnancesurvey.co.uk/id/4000000074592077,Aonach air Chrith,,,,landform,Hill Or Mountain,205104,808344,1000,300000,204854,808094,205354,808594,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589056,http://data.ordnancesurvey.co.uk/id/4000000074589056,Eilean nan Greusaich,,,,landform,Island,219350,809875,1000,800000,219100,809625,219600,810125,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074599486,http://data.ordnancesurvey.co.uk/id/4000000074599486,Sgùrr an Lochain,,,,landform,Hill Or Mountain,200584,810424,1000,300000,200334,810174,200834,810674,IV40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV40,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074635446,http://data.ordnancesurvey.co.uk/id/4000000074635446,Doire Dubh,,,,landcover,Woodland Or Forest,209371,801315,3000,400000,209169,801066,209669,801566,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602531,http://data.ordnancesurvey.co.uk/id/4000000074602531,Màm na Seilg,,,,landform,Hill Or Mountain,210830,804145,1000,300000,210580,803895,211080,804395,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721956,http://data.ordnancesurvey.co.uk/id/4000000074721956,Coire Tholl Bhruach,,,,landform,Valley,204476,812820,8000,800000,204077,812290,205344,813351,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722267,http://data.ordnancesurvey.co.uk/id/4000000074722267,Coire an Spidein,,,,landform,Valley,206564,804683,4000,800000,206315,804427,206815,805013,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074777199,http://data.ordnancesurvey.co.uk/id/4000000074777199,Rubha Dubh nam Fiadh,,,,landform,Other Landform,205708,801248,2000,15000,205458,801003,205958,801503,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608859,http://data.ordnancesurvey.co.uk/id/4000000074608859,Creag nam Peathrain,,,,landform,Hill Or Mountain,218393,811195,1000,300000,218143,810945,218643,811445,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603811,http://data.ordnancesurvey.co.uk/id/4000000074603811,An Reithe,,,,landform,Hill Or Mountain,215302,814969,1000,300000,215052,814719,215552,815219,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074722125,http://data.ordnancesurvey.co.uk/id/4000000074722125,Coire Lundie,,,,landform,Cirque Or Hollow,215258,811600,4000,30000,214942,811341,215577,811859,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608022,http://data.ordnancesurvey.co.uk/id/4000000074608022,Cnocan Dubh,,,,landform,Hill Or Mountain,217001,803596,1000,300000,216751,803346,217251,803846,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074650340,http://data.ordnancesurvey.co.uk/id/4000000074650340,Ardochy Forest,,,,landcover,Woodland Or Forest,219627,803925,5000,400000,219243,803592,220011,804257,PH35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH35,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
