osgb4000000074609722,http://data.ordnancesurvey.co.uk/id/4000000074609722,Sgeir Leathan,,,,landform,Island,127446,765036,2000,800000,127197,764800,127697,765300,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074797500,http://data.ordnancesurvey.co.uk/id/4000000074797500,Loch nam Badan,,,,hydrography,Inland Water,123677,760271,1000,500000,123427,760029,123927,760529,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074611393,http://data.ordnancesurvey.co.uk/id/4000000074611393,Eilean Bhuigistile,,,,landform,Island,122907,763164,2000,800000,122711,762914,123211,763414,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786268,http://data.ordnancesurvey.co.uk/id/4000000074786268,Cornaig Bay,,,,hydrography,Bay,124850,763773,2000,150000,124567,763524,125067,764024,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588994,http://data.ordnancesurvey.co.uk/id/4000000074588994,Bogh' a' Gharbh-aird,,,,landform,Island,126770,764870,1000,800000,126474,764621,126974,765121,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750769,http://data.ordnancesurvey.co.uk/id/4000000074750769,Rubha Bàgh na Coille,,,,landform,Other Coastal Landform,127298,762605,1000,50000,127048,762358,127548,762858,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750771,http://data.ordnancesurvey.co.uk/id/4000000074750771,Rubh' a' Bhaile,,,,landform,Other Coastal Landform,127489,763219,3000,50000,127239,763088,127739,763588,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750773,http://data.ordnancesurvey.co.uk/id/4000000074750773,An Cliabh,,,,landform,Other Coastal Landform,127330,764253,1000,50000,127083,764003,127583,764503,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796404,http://data.ordnancesurvey.co.uk/id/4000000074796404,Loch a' Mhill,,,,hydrography,Inland Water,125702,760377,2000,500000,125452,760148,125952,760648,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721148,http://data.ordnancesurvey.co.uk/id/4000000074721148,Tràigh Tuath,,,,landcover,Beach,127241,764005,2000,100000,126986,763755,127486,764255,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785859,http://data.ordnancesurvey.co.uk/id/4000000074785859,Caolas Bhristeadh Ramh,,,,hydrography,Channel,126812,764255,2000,100000,126562,764010,127062,764510,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074610130,http://data.ordnancesurvey.co.uk/id/4000000074610130,Eilean Eileraig,,,,landform,Island,126073,764248,1000,800000,125824,763999,126324,764499,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786426,http://data.ordnancesurvey.co.uk/id/4000000074786426,Sorisdale Bay,,,,hydrography,Bay,127315,763139,2000,150000,127065,762881,127565,763381,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780112,http://data.ordnancesurvey.co.uk/id/4000000074780112,Cnoc an Uallaich,,,,landform,Hill Or Mountain,125531,763469,1000,300000,125281,763219,125781,763719,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796931,http://data.ordnancesurvey.co.uk/id/4000000074796931,Loch na Cloiche,,,,hydrography,Inland Water,124108,761036,3000,500000,123858,760847,124358,761347,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750772,http://data.ordnancesurvey.co.uk/id/4000000074750772,Rubha Sgor-innis,,,,landform,Other Coastal Landform,127447,763797,2000,50000,127197,763572,127697,764072,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750403,http://data.ordnancesurvey.co.uk/id/4000000074750403,Meall nan Calman,,,,landform,Other Coastal Landform,126925,762299,1000,20000,126675,762044,127175,762544,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780111,http://data.ordnancesurvey.co.uk/id/4000000074780111,Cnoc Eilebruig,,,,landform,Hill Or Mountain,121761,760794,1000,300000,121511,760544,122011,761044,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796442,http://data.ordnancesurvey.co.uk/id/4000000074796442,Loch nam Breac Mòra,,,,hydrography,Inland Water,125451,761571,1000,500000,125201,761330,125701,761830,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588771,http://data.ordnancesurvey.co.uk/id/4000000074588771,Sgeir Ghlas,,,,landform,Island,127681,765201,1000,800000,127431,764952,127931,765452,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074797546,http://data.ordnancesurvey.co.uk/id/4000000074797546,Loch Airigh Sitheachaidh,,,,hydrography,Inland Water,122675,760101,2000,500000,122425,759856,122925,760356,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796405,http://data.ordnancesurvey.co.uk/id/4000000074796405,Loch Airigh Raonuill,,,,hydrography,Inland Water,126411,761492,2000,500000,126161,761264,126661,761764,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603117,http://data.ordnancesurvey.co.uk/id/4000000074603117,Sgeir Stangail,,,,landform,Island,127150,764767,1000,800000,126900,764512,127400,765012,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074611391,http://data.ordnancesurvey.co.uk/id/4000000074611391,Eilean an Aird Heynish,,,,landform,Island,124158,763928,1000,800000,123908,763687,124408,764187,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074586773,http://data.ordnancesurvey.co.uk/id/4000000074586773,Inner Hebrides,,,,landform,Group Of Islands,137959,761019,1591000,3000000,83182,638694,192736,883435,PA75,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA75,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074814593,http://data.ordnancesurvey.co.uk/id/4000000074814593,Loch Fada,,,,hydrography,Inland Water,125800,761839,4000,500000,125464,761589,126056,762089,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796930,http://data.ordnancesurvey.co.uk/id/4000000074796930,Loch a' Mhill Àird,,,,hydrography,Inland Water,123122,760781,3000,500000,122872,760619,123372,761119,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074609724,http://data.ordnancesurvey.co.uk/id/4000000074609724,Meall nan Sgarbh,,,,landform,Island,128114,765572,1000,800000,127864,765323,128364,765823,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751558,http://data.ordnancesurvey.co.uk/id/4000000074751558,Rubha Mòr,,,,landform,Other Coastal Landform,124939,764388,1000,20000,124689,764150,125189,764650,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786227,http://data.ordnancesurvey.co.uk/id/4000000074786227,Sloc Glas,,,,hydrography,Tidal Water,126335,760493,1000,150000,126067,760286,126567,760786,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796267,http://data.ordnancesurvey.co.uk/id/4000000074796267,Loch a' Ghruibe,,,,hydrography,Inland Water,125658,762506,1000,500000,125409,762251,125909,762751,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602791,http://data.ordnancesurvey.co.uk/id/4000000074602791,Meall na h-Iolaire,,,,landform,Hill Or Mountain,126744,761761,1000,300000,126494,761511,126994,762011,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721291,http://data.ordnancesurvey.co.uk/id/4000000074721291,Tràigh Bhousd,,,,landcover,Beach,125590,764110,3000,100000,125320,763860,125820,764360,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074610134,http://data.ordnancesurvey.co.uk/id/4000000074610134,Eag na Maoile,,,,landform,Island,127647,765571,3000,800000,127397,765312,127897,765812,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603115,http://data.ordnancesurvey.co.uk/id/4000000074603115,Sgeir an Otraich,,,,landform,Island,127582,764615,1000,800000,127332,764364,127832,764864,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074586222,http://data.ordnancesurvey.co.uk/id/4000000074586222,Bogha Mòr,,,,landform,Other Coastal Landform,126225,765357,1000,50000,125971,765108,126471,765608,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786475,http://data.ordnancesurvey.co.uk/id/4000000074786475,Acairseid Mhòr,,,,hydrography,Sea,127649,764644,2000,12000000,127399,764395,127899,764895,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603116,http://data.ordnancesurvey.co.uk/id/4000000074603116,Sgeirean nan Cuiseag,,,,landform,Island,127420,764776,3000,800000,127249,764526,127749,765026,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786303,http://data.ordnancesurvey.co.uk/id/4000000074786303,Sloc na Gobhar,,,,hydrography,Tidal Water,126844,761528,1000,150000,126570,761293,127070,761793,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074609725,http://data.ordnancesurvey.co.uk/id/4000000074609725,Sgeir Eoin Bhàin,,,,landform,Island,127328,764966,1000,800000,127078,764717,127578,765217,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786228,http://data.ordnancesurvey.co.uk/id/4000000074786228,Uamha Sloc Bhearnasgaig,,,,hydrography,Tidal Water,126408,760758,1000,150000,126120,760523,126620,761023,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721289,http://data.ordnancesurvey.co.uk/id/4000000074721289,Tràigh Logabhaig,,,,landcover,Beach,126841,764139,1000,100000,126591,763904,127091,764404,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786425,http://data.ordnancesurvey.co.uk/id/4000000074786425,Bàgh na Coille,,,,hydrography,Bay,127278,762483,2000,150000,126985,762304,127485,762804,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
