osgb4000000074344191,http://data.ordnancesurvey.co.uk/id/4000000074344191,Port Mòr,,,,hydrography,Bay,129751,722309,2000,150000,129505,721912,130005,722412,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074748095,http://data.ordnancesurvey.co.uk/id/4000000074748095,Rubha Caol,,,,landform,Other Coastal Landform,137525,723631,2000,50000,137276,723320,137776,723820,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074595401,http://data.ordnancesurvey.co.uk/id/4000000074595401,Aird Buidhe,,,,landform,Coastal Headland,139858,723702,1000,750000,139595,723452,140095,723952,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780039,http://data.ordnancesurvey.co.uk/id/4000000074780039,Cnoc Dubh na Coille,,,,landform,Hill Or Mountain,134618,722867,1000,300000,134368,722617,134868,723117,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786294,http://data.ordnancesurvey.co.uk/id/4000000074786294,Camas na Sgèith,,,,hydrography,Bay,136706,722331,1000,150000,136457,722081,136957,722581,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780086,http://data.ordnancesurvey.co.uk/id/4000000074780086,Cnoc Breac,,,,landform,Hill Or Mountain,137817,721698,1000,300000,137567,721448,138067,721948,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074605602,http://data.ordnancesurvey.co.uk/id/4000000074605602,Dubh Sgeir,,,,landform,Island,125002,721822,1000,800000,124747,721572,125247,722072,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602180,http://data.ordnancesurvey.co.uk/id/4000000074602180,Rèidh Eilean,,,,landform,Island,124441,726242,2000,800000,124187,725992,124687,726492,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074798265,http://data.ordnancesurvey.co.uk/id/4000000074798265,Port Chlacha Dubha,,,,hydrography,Bay,127466,725647,2000,150000,127351,725511,127851,726011,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588791,http://data.ordnancesurvey.co.uk/id/4000000074588791,Eilean an t-Sionnaich,,,,landform,Island,135104,722819,1000,800000,134854,722566,135354,723066,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074748253,http://data.ordnancesurvey.co.uk/id/4000000074748253,Rubha na Tràighe-maoraich,,,,landform,Other Coastal Landform,136048,724245,1000,50000,135791,723996,136291,724496,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607374,http://data.ordnancesurvey.co.uk/id/4000000074607374,Staffa,,,,landform,Island,132457,735483,7000,800000,132081,734991,132833,736054,PA73,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA73,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074784220,http://data.ordnancesurvey.co.uk/id/4000000074784220,Cnoc an Laailt Bhig,,,,landform,Hill Or Mountain,129857,722929,1000,300000,129607,722679,130107,723179,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750834,http://data.ordnancesurvey.co.uk/id/4000000074750834,Port na Sgeire Buidhe,,,,landcover,Wetland,135169,723111,2000,200000,134975,722861,135475,723361,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074604466,http://data.ordnancesurvey.co.uk/id/4000000074604466,Meall nan Carn,,,,landform,Hill Or Mountain,132767,725305,1000,300000,132517,725055,133017,725555,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780002,http://data.ordnancesurvey.co.uk/id/4000000074780002,Cnoc an Tobair,,,,landform,Hill Or Mountain,128038,723527,1000,300000,127788,723277,128288,723777,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786331,http://data.ordnancesurvey.co.uk/id/4000000074786331,Port Carraig an Daimh,,,,hydrography,Tidal Water,127363,725539,1000,150000,127133,725255,127633,725755,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074748204,http://data.ordnancesurvey.co.uk/id/4000000074748204,Carraig Chorrach,,,,landform,Island,137323,724697,1000,800000,137073,724445,137573,724945,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750567,http://data.ordnancesurvey.co.uk/id/4000000074750567,Aoineadh nan Gamhna,,,,landform,Cliff Or Slope,138540,724798,4000,40000,138014,724548,138630,725048,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606965,http://data.ordnancesurvey.co.uk/id/4000000074606965,Eilean Dubh nam Barrachan,,,,landform,Island,129202,720144,1000,800000,128952,719894,129452,720394,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606034,http://data.ordnancesurvey.co.uk/id/4000000074606034,Sgeir Ruadh,,,,landform,Island,127666,722245,1000,800000,127416,722022,127916,722522,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796173,http://data.ordnancesurvey.co.uk/id/4000000074796173,Loch Poit na h-I,,,,hydrography,Inland Water,131478,722734,8000,500000,131158,722028,131799,723213,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074586190,http://data.ordnancesurvey.co.uk/id/4000000074586190,Eilean Dubh,,,,landform,Island,130347,725213,1000,800000,130097,724971,130597,725471,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074789951,http://data.ordnancesurvey.co.uk/id/4000000074789951,Sound of Iona,,,,hydrography,Channel,128710,722393,49000,100000,125934,719039,131485,726633,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603622,http://data.ordnancesurvey.co.uk/id/4000000074603622,An Dìollaid,,,,landform,Hill Or Mountain,136116,720563,1000,300000,135866,720313,136366,720813,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780190,http://data.ordnancesurvey.co.uk/id/4000000074780190,Cnoc Slochd na da Bhairnich,,,,landform,Hill Or Mountain,130697,724619,1000,300000,130447,724369,130947,724869,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786253,http://data.ordnancesurvey.co.uk/id/4000000074786253,Port nan Aighean,,,,hydrography,Tidal Water,133847,725105,1000,150000,133671,724804,134171,725304,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780085,http://data.ordnancesurvey.co.uk/id/4000000074780085,Cnoc Fang nan Gabhar,,,,landform,Hill Or Mountain,135290,723243,1000,300000,135040,722993,135540,723493,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074591783,http://data.ordnancesurvey.co.uk/id/4000000074591783,Tòrr a' Bhacain,,,,landform,Hill Or Mountain,138600,721243,1000,300000,138350,720993,138850,721493,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785851,http://data.ordnancesurvey.co.uk/id/4000000074785851,Port a' Bhàta,,,,hydrography,Tidal Water,135989,724456,2000,150000,135720,724195,136220,724695,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074605601,http://data.ordnancesurvey.co.uk/id/4000000074605601,Eilean Musimul,,,,landform,Island,125759,721609,2000,800000,125509,721336,126009,721836,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074779966,http://data.ordnancesurvey.co.uk/id/4000000074779966,Cnoc nam Bò,,,,landform,Hill Or Mountain,127973,723733,1000,300000,127723,723483,128223,723983,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607751,http://data.ordnancesurvey.co.uk/id/4000000074607751,Sgeir Dhubh Bheag,,,,landform,Island,139918,737680,1000,800000,139668,737431,140168,737931,PA73,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA73,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785922,http://data.ordnancesurvey.co.uk/id/4000000074785922,Port Mùrla Chananan,,,,hydrography,Tidal Water,127493,722240,2000,150000,127243,721990,127743,722490,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606974,http://data.ordnancesurvey.co.uk/id/4000000074606974,Na Liathanaich,,,,landform,Island,135846,725125,2000,800000,135564,724876,136064,725376,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721532,http://data.ordnancesurvey.co.uk/id/4000000074721532,Tràigh nan Siolag,,,,landcover,Beach,127826,722798,1000,100000,127588,722548,128088,723048,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751042,http://data.ordnancesurvey.co.uk/id/4000000074751042,Rubha Beul a' Chaolais,,,,landform,Coastal Headland,130124,721146,4000,750000,129875,720859,130375,721461,PA66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA66,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606463,http://data.ordnancesurvey.co.uk/id/4000000074606463,Stac Liath,,,,landform,Island,126088,723919,1000,800000,125842,723669,126342,724169,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786328,http://data.ordnancesurvey.co.uk/id/4000000074786328,Port an Tigh-Stoir,,,,hydrography,Tidal Water,135696,722741,2000,150000,135397,722475,135897,722975,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780322,http://data.ordnancesurvey.co.uk/id/4000000074780322,Glac a' Bhodaich,,,,landform,Valley,137496,720897,2000,800000,137238,720647,137738,721147,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785924,http://data.ordnancesurvey.co.uk/id/4000000074785924,Port Ceann na Creige,,,,hydrography,Tidal Water,126431,723274,1000,150000,126208,722998,126708,723498,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074720725,http://data.ordnancesurvey.co.uk/id/4000000074720725,Tràigh Bhàn,,,,landcover,Beach,129300,725875,4000,100000,129050,725494,129550,726101,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074750379,http://data.ordnancesurvey.co.uk/id/4000000074750379,Rubha na Faing,,,,landform,Other Coastal Landform,138066,723335,1000,50000,137839,723085,138339,723585,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074796091,http://data.ordnancesurvey.co.uk/id/4000000074796091,Loch an t-Suidhe,,,,hydrography,Inland Water,137033,721487,1000,500000,136785,721237,137285,721737,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074779936,http://data.ordnancesurvey.co.uk/id/4000000074779936,Cnoc Moine na Cuaiche,,,,landform,Hill Or Mountain,133364,723191,1000,300000,133114,722941,133614,723441,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074748616,http://data.ordnancesurvey.co.uk/id/4000000074748616,Goirtean Beag,,,,landform,Other Coastal Landform,126276,724525,2000,20000,126148,724275,126648,724775,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074604046,http://data.ordnancesurvey.co.uk/id/4000000074604046,Druim Dhùghaill,,,,landform,Hill Or Mountain,127350,722383,1000,300000,127100,722133,127600,722633,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785928,http://data.ordnancesurvey.co.uk/id/4000000074785928,Brionn Pholl,,,,hydrography,Tidal Water,138460,739170,2000,150000,138289,738916,138789,739416,PA73,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA73,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074780262,http://data.ordnancesurvey.co.uk/id/4000000074780262,Cnoc Achadh na Lice,,,,landform,Hill Or Mountain,139163,720124,1000,300000,138913,719874,139413,720374,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751321,http://data.ordnancesurvey.co.uk/id/4000000074751321,Ceann Aindrea,,,,landform,Other Coastal Landform,126523,724171,1000,20000,126277,723921,126777,724421,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074790142,http://data.ordnancesurvey.co.uk/id/4000000074790142,Loch na Làthaich,,,,hydrography,Tidal Water,137081,723860,19000,150000,135802,721788,138323,724738,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785106,http://data.ordnancesurvey.co.uk/id/4000000074785106,Port nam Mairtir,,,,hydrography,Bay,128563,723857,2000,150000,128273,723570,128773,724070,PA76,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA76,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
